,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria
,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E
fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-22,,29168.76,30548.91,30822.54,,30320.36,29310.59,30553.13,,,26457.1,27518.45,27402.6,,26491.98,27184.66,26363.79,,,,27529.52,31973.28,30934.77,,30878.31,57086.71,27506.49,,,24079.16,25228.81,25278.07,,24436.04,23843.48,23930.9,,,,29962.04,31813.22,28464.78,,31998.15,50262.35,29269.43,
2014-03-23,,29168.76,30548.91,30822.54,,30320.36,29310.59,30553.13,,,26457.1,27518.45,27402.6,,26491.98,27184.66,26363.79,,,,27529.52,31973.28,30934.77,,30878.31,57086.71,27506.49,,,24079.16,25228.81,25278.07,,24436.04,23843.48,23930.9,,,,29962.04,31813.22,28464.78,,31998.15,50262.35,29269.43,
2014-03-24,,29025.5,30390.98,30677.25,,30175.66,29166.71,30395.57,,,26371.21,27423.51,27319.43,,26408.6,27092.45,26271.04,,,,27456.02,31882.21,30862.09,,30794.13,56928.17,27424.7,,,24041.27,25184.51,25249.99,,24397.03,23800.84,23890.61,,,,29951.3,31819.03,28481.95,,31984.84,50267.62,29270.87,
2014-03-25,,29072.24,30434.41,30707.98,,30209.19,29211.92,30442.81,,,26404.32,27451.54,27341.37,,26428.44,27122.97,26299.06,,,,27475.55,31910.35,30877.1,,30804.84,56969.35,27450.55,,,24047.68,25196.55,25247.38,,24396.69,23809.39,23900.4,,,,29936.28,31806.5,28472.12,,31965.76,50253.6,29266.67,
2014-03-26,,29113.87,30484.12,30770.06,,30259.07,29236.88,30496.11,,,26435.72,27491.84,27387.58,,26469.53,27146.45,26344.78,,,,27501.85,31943.54,30910.6,,30838.08,56991.38,27482.3,,,24057.41,25198.42,25254.88,,24406.93,23806.6,23912.48,,,,29942.69,31797.2,28468.58,,31974.53,50247.26,29271.12,
2014-03-27,,29050.99,30419.01,30702.73,,30224.78,29176.77,30431.03,,,26411.13,27467.7,27364.92,,26456.02,27120.41,26312.23,,,,27482.77,31919.8,30892.26,,30826.54,56960.48,27456.93,,,24042.85,25187.7,25244.01,,24401.33,23789.94,23897.35,,,,29928.29,31786.46,28459.06,,31952.55,50213.07,29262.02,
2014-03-28,,28967.85,30332.48,30620.02,,30133.61,29084.15,30350.64,,,26362.57,27417.09,27315.72,,26402.15,27063.67,26273.05,,,,27451.83,31888.57,30861.39,,30788.29,56888.28,27438.72,,,24031.58,25176.57,25228.22,,24392.18,23771.44,23891.06,,,,29932.89,31786.06,28457.75,,31966.04,50213.93,29263.72,
2014-03-29,,28967.85,30332.48,30620.02,,30133.61,29084.15,30350.64,,,26362.57,27417.09,27315.72,,26402.15,27063.67,26273.05,,,,27451.83,31888.57,30861.39,,30788.29,56888.28,27438.72,,,24031.58,25176.57,25228.22,,24392.18,23771.44,23891.06,,,,29932.89,31786.06,28457.75,,31966.04,50213.93,29263.72,
2014-03-30,,28967.85,30332.48,30620.02,,30133.61,29084.15,30350.64,,,26362.57,27417.09,27315.72,,26402.15,27063.67,26273.05,,,,27451.83,31888.57,30861.39,,30788.29,56888.28,27438.72,,,24031.58,25176.57,25228.22,,24392.18,23771.44,23891.06,,,,29932.89,31786.06,28457.75,,31966.04,50213.93,29263.72,
2014-03-31,,29154.13,30538.34,30812.05,,30341.34,29268.21,30537.79,,,26488.9,27563.04,27444.87,,26538.75,27194.41,26395.94,,,,27538.75,32009.2,30951.5,,30885.71,57062.33,27520.47,,,24071.97,25235.86,25278.69,,24432.78,23815.01,23929.68,,,,29945.49,31813.18,28476.31,,31975.04,50251.66,29287.51,
2014-04-01,,29346.25,30737.44,31019.0,,30533.69,29462.72,30740.2,,,26604.51,27686.84,27569.96,,26658.48,27318.32,26514.63,,,,27623.65,32109.32,31046.88,,30987.83,57246.18,27613.17,,,24113.0,25277.18,25322.97,,24478.15,23857.92,23974.86,,,,29960.57,31827.71,28489.94,,31991.7,50266.99,29306.91,
2014-04-02,,29507.99,30910.74,31171.79,,30699.6,29617.96,30897.01,,,26725.15,27813.29,27682.54,,26772.6,27436.11,26626.12,,,,27708.34,32205.76,31127.83,,31082.73,57422.54,27689.81,,,24146.49,25317.91,25359.2,,24517.55,23895.8,24007.99,,,,29985.71,31854.2,28515.29,,32010.95,50305.3,29326.33,
2014-04-03,,29705.79,31109.78,31375.79,,30911.67,29818.92,31098.29,,,26859.42,27952.13,27819.54,,26915.09,27577.36,26757.72,,,,27804.13,32318.67,31233.15,,31203.83,57621.36,27787.23,,,24201.34,25369.96,25409.31,,24572.7,23947.88,24056.16,,,,30008.39,31870.28,28533.24,,32036.8,50338.29,29337.42,
2014-04-04,,29741.92,31147.83,31413.9,,30949.79,29846.09,31135.55,,,26884.45,27980.79,27846.74,,26937.22,27596.67,26775.73,,,,27824.16,32339.08,31260.02,,31231.22,57661.03,27799.84,,,24223.84,25389.71,25430.36,,24593.05,23967.6,24067.56,,,,30032.38,31896.83,28553.27,,32059.27,50374.11,29353.81,
2014-04-05,,29741.92,31147.83,31413.9,,30949.79,29846.09,31135.55,,,26884.45,27980.79,27846.74,,26937.22,27596.67,26775.73,,,,27824.16,32339.08,31260.02,,31231.22,57661.03,27799.84,,,24223.84,25389.71,25430.36,,24593.05,23967.6,24067.56,,,,30032.38,31896.83,28553.27,,32059.27,50374.11,29353.81,
2014-04-06,,29741.92,31147.83,31413.9,,30949.79,29846.09,31135.55,,,26884.45,27980.79,27846.74,,26937.22,27596.67,26775.73,,,,27824.16,32339.08,31260.02,,31231.22,57661.03,27799.84,,,24223.84,25389.71,25430.36,,24593.05,23967.6,24067.56,,,,30032.38,31896.83,28553.27,,32059.27,50374.11,29353.81,
2014-04-07,,29626.45,31030.56,31299.21,,30847.7,29732.23,31022.21,,,26818.94,27921.03,27788.42,,26881.71,27535.37,26717.79,,,,27787.86,32311.41,31229.87,,31196.62,57594.37,27769.28,,,24217.26,25389.57,25431.64,,24593.13,23967.19,24065.11,,,,30060.07,31919.65,28574.12,,32084.92,50411.45,29379.17,
2014-04-08,,29463.46,30857.8,31129.1,,30671.07,29567.29,30851.95,,,26722.17,27817.67,27690.21,,26775.05,27431.05,26625.37,,,,27725.99,32241.55,31166.66,,31116.68,57462.62,27711.9,,,24198.24,25376.23,25407.76,,24573.77,23947.08,24043.71,,,,30075.42,31942.95,28586.04,,32100.75,50427.71,29383.22,
2014-04-09,,29359.27,30751.7,31021.12,,30574.02,29471.98,30744.06,,,26656.82,27753.05,27627.1,,26725.42,27375.05,26567.21,,,,27661.86,32172.72,31096.87,,31052.28,57357.78,27654.7,,,24154.39,25327.8,25365.46,,24531.75,23907.99,24004.09,,,,30079.32,31952.94,28593.57,,32117.39,50454.53,29402.5,
2014-04-10,,29561.33,30970.04,31234.98,,30807.36,29669.77,30961.48,,,26806.18,27912.88,27781.4,,26885.32,27524.82,26723.0,,,,27781.6,32318.84,31227.67,,31192.25,57597.48,27776.45,,,24216.58,25402.97,25432.41,,24592.06,23966.84,24067.89,,,,30104.16,31997.39,28627.92,,32127.8,50494.08,29435.34,
2014-04-11,,29341.19,30744.86,31014.45,,30580.54,29463.9,30741.73,,,26680.32,27790.93,27661.87,,26759.19,27406.94,26600.34,,,,27690.24,32221.47,31136.3,,31086.35,57439.03,27683.97,,,24167.2,25355.3,25386.68,,24545.97,23927.39,24015.65,,,,30097.41,31990.41,28625.12,,32119.14,50486.92,29418.43,
2014-04-12,,29341.19,30744.86,31014.45,,30580.54,29463.9,30741.73,,,26680.32,27790.93,27661.87,,26759.19,27406.94,26600.34,,,,27690.24,32221.47,31136.3,,31086.35,57439.03,27683.97,,,24167.2,25355.3,25386.68,,24545.97,23927.39,24015.65,,,,30097.41,31990.41,28625.12,,32119.14,50486.92,29418.43,
2014-04-13,,29341.19,30744.86,31014.45,,30580.54,29463.9,30741.73,,,26680.32,27790.93,27661.87,,26759.19,27406.94,26600.34,,,,27690.24,32221.47,31136.3,,31086.35,57439.03,27683.97,,,24167.2,25355.3,25386.68,,24545.97,23927.39,24015.65,,,,30097.41,31990.41,28625.12,,32119.14,50486.92,29418.43,
2014-04-14,,29318.16,30724.91,30995.24,,30560.11,29448.96,30722.34,,,26674.59,27789.24,27665.65,,26759.18,27407.85,26601.96,,,,27700.85,32240.35,31161.61,,31099.35,57466.92,27699.32,,,24171.97,25368.91,25404.66,,24553.63,23939.16,24026.75,,,,30116.44,32014.66,28645.33,,32134.5,50521.71,29438.7,
2014-04-15,,29413.61,30828.21,31094.78,,30672.65,29544.25,30809.9,,,26748.46,27871.22,27745.99,,26842.51,27491.14,26680.85,,,,27767.79,32317.62,31234.75,,31172.74,57603.42,27774.73,,,24220.35,25416.27,25449.24,,24582.47,23982.05,24077.85,,,,30161.26,32062.86,28688.41,,32163.18,50602.25,29488.79,
2014-04-16,,29531.43,30947.31,31212.3,,30782.96,29657.04,30934.45,,,26826.65,27943.99,27825.22,,26911.26,27563.05,26753.57,,,,27842.0,32394.28,31322.25,,31250.64,57740.59,27848.0,,,24264.09,25454.77,25497.33,,24619.23,24026.57,24124.06,,,,30178.94,32088.34,28713.89,,32180.44,50636.54,29516.01,
2014-04-17,,29740.36,31158.66,31428.44,,30991.98,29859.99,31146.16,,,26973.98,28090.01,27971.09,,27050.48,27712.62,26897.75,,,,27951.16,32521.2,31432.84,,31365.63,57958.35,27958.29,,,24325.12,25516.88,25553.48,,24672.52,24083.63,24182.39,,,,30206.1,32116.04,28735.28,,32199.15,50672.26,29550.15,
2014-04-18,,29740.36,31158.66,31428.44,,30991.98,29859.99,31146.16,,,26973.98,28090.01,27971.09,,27050.48,27712.62,26897.75,,,,27951.16,32521.2,31432.84,,31365.63,57958.35,27958.29,,,24325.12,25516.88,25553.48,,24672.52,24083.63,24182.39,,,,30206.1,32116.04,28735.28,,32199.15,50672.26,29550.15,
2014-04-19,,29740.36,31158.66,31428.44,,30991.98,29859.99,31146.16,,,26973.98,28090.01,27971.09,,27050.48,27712.62,26897.75,,,,27951.16,32521.2,31432.84,,31365.63,57958.35,27958.29,,,24325.12,25516.88,25553.48,,24672.52,24083.63,24182.39,,,,30206.1,32116.04,28735.28,,32199.15,50672.26,29550.15,
2014-04-20,,29740.36,31158.66,31428.44,,30991.98,29859.99,31146.16,,,26973.98,28090.01,27971.09,,27050.48,27712.62,26897.75,,,,27951.16,32521.2,31432.84,,31365.63,57958.35,27958.29,,,24325.12,25516.88,25553.48,,24672.52,24083.63,24182.39,,,,30206.1,32116.04,28735.28,,32199.15,50672.26,29550.15,
2014-04-21,,29859.94,31285.06,31563.84,,31130.99,29974.17,31273.95,,,27061.26,28176.16,28063.72,,27145.02,27796.49,26987.23,,,,28021.82,32598.38,31513.36,,31451.2,58100.08,28027.79,,,24370.44,25560.1,25605.6,,24722.64,24128.7,24227.59,,,,30241.09,32156.22,28770.87,,32236.43,50738.19,29577.14,
2014-04-22,,29854.32,31275.3,31546.86,,31122.07,29964.77,31266.0,,,27047.37,28162.52,28037.57,,27132.43,27783.04,26970.09,,,,28007.89,32579.23,31491.79,,31440.71,58074.52,28012.3,,,24368.28,25552.89,25593.72,,24723.17,24122.59,24222.47,,,,30253.32,32159.73,28769.1,,32252.07,50743.77,29566.78,
2014-04-23,,30079.99,31517.71,31784.92,,31350.73,30190.69,31507.33,,,27194.13,28311.89,28189.65,,27271.04,27928.14,27111.28,,,,28126.75,32712.73,31620.94,,31566.02,58299.04,28124.93,,,24441.6,25629.38,25672.62,,24797.32,24192.13,24291.85,,,,30287.89,32190.69,28803.95,,32279.26,50794.54,29603.74,
2014-04-24,,30106.03,31538.88,31812.58,,31363.51,30216.79,31540.05,,,27215.73,28331.35,28208.69,,27284.8,27949.32,27128.48,,,,28153.42,32740.94,31650.81,,31593.2,58353.45,28148.2,,,24466.83,25649.9,25693.95,,24818.08,24218.23,24308.71,,,,30312.79,32211.88,28818.06,,32302.13,50828.38,29613.91,
2014-04-25,,29957.9,31383.02,31666.11,,31202.21,30059.58,31381.54,,,27121.28,28232.59,28116.54,,27181.97,27842.63,27032.57,,,,28084.87,32660.07,31581.59,,31500.52,58188.39,28072.32,,,24439.1,25624.92,25666.25,,24776.51,24178.49,24277.11,,,,30306.98,32214.86,28824.81,,32293.56,50816.16,29608.47,
2014-04-26,,29957.9,31383.02,31666.11,,31202.21,30059.58,31381.54,,,27121.28,28232.59,28116.54,,27181.97,27842.63,27032.57,,,,28084.87,32660.07,31581.59,,31500.52,58188.39,28072.32,,,24439.1,25624.92,25666.25,,24776.51,24178.49,24277.11,,,,30306.98,32214.86,28824.81,,32293.56,50816.16,29608.47,
2014-04-27,,29957.9,31383.02,31666.11,,31202.21,30059.58,31381.54,,,27121.28,28232.59,28116.54,,27181.97,27842.63,27032.57,,,,28084.87,32660.07,31581.59,,31500.52,58188.39,28072.32,,,24439.1,25624.92,25666.25,,24776.51,24178.49,24277.11,,,,30306.98,32214.86,28824.81,,32293.56,50816.16,29608.47,
2014-04-28,,29805.58,31217.38,31504.1,,31027.86,29910.11,31220.8,,,27020.81,28122.92,28010.79,,27076.47,27741.26,26932.98,,,,28026.28,32582.49,31511.21,,31422.16,58064.63,28028.3,,,24431.56,25609.76,25656.35,,24759.49,24171.69,24284.06,,,,30330.92,32240.37,28849.3,,32316.72,50867.85,29663.02,
2014-04-29,,29757.4,31165.48,31451.93,,30990.61,29858.52,31162.41,,,26982.08,28084.52,27971.65,,27045.55,27699.66,26890.04,,,,27999.72,32553.56,31483.43,,31405.22,58012.18,27994.34,,,24430.1,25609.12,25649.76,,24768.42,24164.78,24273.35,,,,30357.52,32248.75,28857.9,,32347.16,50888.27,29665.42,
2014-04-30,,29898.34,31325.42,31602.01,,31160.92,30014.46,31310.68,,,27086.63,28194.59,28075.73,,27160.0,27812.91,26993.5,,,,28078.27,32649.96,31566.01,,31504.41,58181.98,28067.16,,,24472.8,25662.18,25691.68,,24823.84,24213.06,24315.45,,,,30391.81,32284.09,28873.44,,32381.56,50930.84,29698.28,
2014-05-01,,29898.34,31325.42,31602.01,,31160.92,30014.46,31310.68,,,27086.63,28194.59,28075.73,,27160.0,27812.91,26993.5,,,,28078.27,32649.96,31566.01,,31504.41,58181.98,28067.16,,,24472.8,25662.18,25691.68,,24823.84,24213.06,24315.45,,,,30391.81,32284.09,28873.44,,32381.56,50930.84,29698.28,
2014-05-02,,30122.58,31555.44,31841.12,,31374.05,30246.65,31548.28,,,27242.57,28353.53,28237.35,,27306.8,27978.29,27148.45,,,,28215.12,32805.8,31717.91,,31644.5,58457.77,28200.84,,,24546.25,25739.59,25770.03,,24888.63,24294.23,24386.53,,,,30416.5,32310.51,28906.43,,32399.78,50989.41,29720.12,
2014-05-03,,30122.58,31555.44,31841.12,,31374.05,30246.65,31548.28,,,27242.57,28353.53,28237.35,,27306.8,27978.29,27148.45,,,,28215.12,32805.8,31717.91,,31644.5,58457.77,28200.84,,,24546.25,25739.59,25770.03,,24888.63,24294.23,24386.53,,,,30416.5,32310.51,28906.43,,32399.78,50989.41,29720.12,
2014-05-04,,30122.58,31555.44,31841.12,,31374.05,30246.65,31548.28,,,27242.57,28353.53,28237.35,,27306.8,27978.29,27148.45,,,,28215.12,32805.8,31717.91,,31644.5,58457.77,28200.84,,,24546.25,25739.59,25770.03,,24888.63,24294.23,24386.53,,,,30416.5,32310.51,28906.43,,32399.78,50989.41,29720.12,
2014-05-05,,30183.33,31618.15,31896.78,,31442.37,30301.97,31615.41,,,27301.18,28415.55,28287.52,,27369.9,28033.33,27208.99,,,,28256.3,32852.17,31758.11,,31689.4,58541.22,28245.08,,,24579.03,25774.58,25795.93,,24924.47,24322.77,24420.15,,,,30456.48,32350.26,28930.73,,32433.75,51034.02,29755.15,
2014-05-06,,30220.42,31654.3,31932.02,,31468.22,30344.21,31654.1,,,27323.99,28435.95,28313.24,,27385.03,28060.96,27229.72,,,,28272.09,32869.48,31781.58,,31699.66,58578.27,28260.46,,,24585.92,25781.56,25813.03,,24923.6,24333.72,24429.74,,,,30455.37,32361.01,28944.53,,32431.72,51041.26,29766.29,
2014-05-07,,30212.9,31641.84,31920.66,,31457.05,30359.88,31654.86,,,27307.44,28418.07,28300.68,,27373.07,28054.27,27217.12,,,,28243.96,32834.15,31759.05,,31683.72,58541.42,28238.63,,,24584.18,25760.15,25797.43,,24922.51,24331.67,24419.07,,,,30430.06,32312.47,28921.68,,32418.68,50997.41,29731.99,
2014-05-08,,30232.62,31658.44,31931.71,,31495.71,30362.15,31677.36,,,27291.35,28399.9,28279.05,,27375.98,28026.33,27200.07,,,,28204.77,32785.42,31711.57,,31675.46,58462.24,28194.22,,,24548.12,25701.99,25750.69,,24910.28,24288.89,24374.33,,,,30395.11,32251.91,28862.88,,32406.98,50908.89,29685.03,
2014-05-09,,29896.85,31316.99,31570.42,,31159.14,30019.65,31319.27,,,27077.48,28189.41,28053.58,,27180.54,27804.26,26989.06,,,,28053.5,32611.34,31534.44,,31524.15,58157.29,28033.22,,,24488.27,25642.6,25676.24,,24868.38,24221.11,24305.19,,,,30428.46,32284.3,28851.85,,32457.05,50936.29,29703.61,
2014-05-10,,29896.85,31316.99,31570.42,,31159.14,30019.65,31319.27,,,27077.48,28189.41,28053.58,,27180.54,27804.26,26989.06,,,,28053.5,32611.34,31534.44,,31524.15,58157.29,28033.22,,,24488.27,25642.6,25676.24,,24868.38,24221.11,24305.19,,,,30428.46,32284.3,28851.85,,32457.05,50936.29,29703.61,
2014-05-11,,29896.85,31316.99,31570.42,,31159.14,30019.65,31319.27,,,27077.48,28189.41,28053.58,,27180.54,27804.26,26989.06,,,,28053.5,32611.34,31534.44,,31524.15,58157.29,28033.22,,,24488.27,25642.6,25676.24,,24868.38,24221.11,24305.19,,,,30428.46,32284.3,28851.85,,32457.05,50936.29,29703.61,
2014-05-12,,29905.29,31321.17,31570.86,,31145.43,30007.54,31327.14,,,27071.53,28179.36,28050.04,,27174.16,27784.31,26976.05,,,,28043.2,32603.05,31530.84,,31536.76,58116.53,28003.79,,,24484.52,25639.1,25675.65,,24890.11,24207.23,24283.84,,,,30423.01,32288.43,28854.34,,32499.67,50913.77,29678.46,
2014-05-13,,29906.15,31320.38,31569.58,,31141.19,29994.3,31320.16,,,27076.83,28178.86,28050.75,,27169.11,27775.5,26979.15,,,,28035.55,32597.4,31519.46,,31519.66,58092.96,27995.48,,,24470.61,25626.24,25660.86,,24878.22,24187.46,24268.77,,,,30414.07,32279.33,28844.26,,32493.32,50907.34,29664.73,
2014-05-14,,29941.93,31361.93,31610.55,,31178.72,30026.15,31361.93,,,27108.61,28218.39,28085.75,,27203.38,27808.67,27011.21,,,,28062.21,32631.12,31545.55,,31549.06,58144.15,28022.7,,,24486.76,25647.55,25677.6,,24891.52,24200.86,24285.02,,,,30422.85,32300.06,28857.2,,32503.75,50933.62,29680.4,
2014-05-15,,30044.54,31469.6,31708.96,,31272.4,30131.7,31462.21,,,27199.39,28319.24,28165.66,,27282.34,27903.2,27098.52,,,,28143.98,32727.4,31623.07,,31627.17,58306.83,28106.72,,,24521.61,25707.42,25705.21,,24929.7,24238.83,24331.87,,,,30454.03,32349.08,28877.49,,32528.63,50977.22,29716.79,
2014-05-16,,30067.57,31488.45,31716.66,,31276.93,30157.51,31480.88,,,27227.28,28344.64,28187.66,,27292.15,27929.89,27120.48,,,,28181.29,32769.29,31665.34,,31657.32,58371.47,28137.67,,,24544.63,25732.47,25732.12,,24946.74,24262.96,24350.94,,,,30473.27,32366.56,28900.98,,32534.44,51000.26,29741.31,
2014-05-17,,30067.57,31488.45,31716.66,,31276.93,30157.51,31480.88,,,27227.28,28344.64,28187.66,,27292.15,27929.89,27120.48,,,,28181.29,32769.29,31665.34,,31657.32,58371.47,28137.67,,,24544.63,25732.47,25732.12,,24946.74,24262.96,24350.94,,,,30473.27,32366.56,28900.98,,32534.44,51000.26,29741.31,
2014-05-18,,30067.57,31488.45,31716.66,,31276.93,30157.51,31480.88,,,27227.28,28344.64,28187.66,,27292.15,27929.89,27120.48,,,,28181.29,32769.29,31665.34,,31657.32,58371.47,28137.67,,,24544.63,25732.47,25732.12,,24946.74,24262.96,24350.94,,,,30473.27,32366.56,28900.98,,32534.44,51000.26,29741.31,
2014-05-19,,30001.79,31427.97,31663.35,,31210.55,30083.56,31411.26,,,27191.13,28314.56,28163.33,,27259.93,27890.3,27090.43,,,,28153.37,32743.27,31634.68,,31634.95,58315.24,28109.52,,,24537.35,25726.87,25723.26,,24946.45,24248.74,24341.62,,,,30504.75,32391.42,28920.12,,32581.41,51042.24,29763.46,
2014-05-20,,29966.98,31387.78,31627.48,,31170.27,30049.02,31372.74,,,27153.81,28278.14,28128.29,,27220.56,27858.51,27051.65,,,,28130.24,32716.4,31612.23,,31603.91,58279.58,28076.93,,,24530.61,25722.04,25715.55,,24936.63,24242.3,24323.75,,,,30513.6,32401.83,28926.9,,32584.69,51052.11,29752.85,
2014-05-21,,29966.98,31387.78,31627.48,,31170.27,30049.02,31372.74,,,27153.81,28278.14,28128.29,,27220.56,27858.51,27051.65,,,,28130.24,32716.4,31612.23,,31603.91,58279.58,28076.93,,,24530.61,25722.04,25715.55,,24936.63,24242.3,24323.75,,,,30513.6,32401.83,28926.9,,32584.69,51052.11,29752.85,
2014-05-22,,30045.73,31472.3,31711.88,,31234.82,30136.47,31463.41,,,27177.1,28304.75,28151.64,,27241.99,27885.69,27080.59,,,,28154.35,32740.44,31641.91,,31624.24,58321.35,28102.39,,,24555.62,25748.56,25752.98,,24958.01,24268.68,24352.65,,,,30533.52,32425.77,28959.22,,32606.24,51082.88,29769.76,
2014-05-23,,30148.87,31580.35,31821.22,,31343.68,30234.39,31573.65,,,27269.77,28399.33,28253.66,,27324.29,27978.09,27183.57,,,,28243.3,32842.5,31741.11,,31703.66,58498.11,28212.7,,,24615.46,25809.95,25820.64,,24995.84,24326.56,24432.09,,,,30573.54,32477.22,29012.37,,32617.29,51163.05,29846.38,
2014-05-24,,30148.87,31580.35,31821.22,,31343.68,30234.39,31573.65,,,27269.77,28399.33,28253.66,,27324.29,27978.09,27183.57,,,,28243.3,32842.5,31741.11,,31703.66,58498.11,28212.7,,,24615.46,25809.95,25820.64,,24995.84,24326.56,24432.09,,,,30573.54,32477.22,29012.37,,32617.29,51163.05,29846.38,
2014-05-25,,30148.87,31580.35,31821.22,,31343.68,30234.39,31573.65,,,27269.77,28399.33,28253.66,,27324.29,27978.09,27183.57,,,,28243.3,32842.5,31741.11,,31703.66,58498.11,28212.7,,,24615.46,25809.95,25820.64,,24995.84,24326.56,24432.09,,,,30573.54,32477.22,29012.37,,32617.29,51163.05,29846.38,
2014-05-26,,30374.47,31818.15,32048.79,,31579.4,30459.24,31811.71,,,27435.7,28568.23,28417.99,,27485.98,28147.73,27349.77,,,,28384.28,33000.09,31889.88,,31848.04,58776.75,28351.55,,,24690.99,25892.81,25895.71,,25065.38,24403.28,24506.48,,,,30608.13,32507.53,29043.79,,32642.49,51230.42,29883.47,
2014-05-27,,30403.38,31851.61,32092.38,,31619.11,30496.66,31850.16,,,27458.28,28594.61,28446.78,,27516.99,28177.32,27372.14,,,,28406.8,33025.74,31920.28,,31877.46,58828.78,28372.46,,,24701.59,25900.83,25908.17,,25080.08,24416.21,24519.44,,,,30607.32,32508.72,29046.77,,32649.37,51231.15,29879.64,
2014-05-28,,30472.39,31912.93,32156.38,,31669.79,30555.05,31913.19,,,27499.42,28631.0,28477.14,,27543.27,28210.65,27409.21,,,,28445.82,33068.21,31954.93,,31903.18,58893.15,28414.08,,,24742.49,25938.15,25944.53,,25103.92,24449.76,24559.76,,,,30633.79,32543.15,29080.35,,32665.49,51273.48,29915.67,
2014-05-29,,30355.03,31797.27,32038.68,,31571.11,30432.99,31801.76,,,27425.89,28561.63,28403.28,,27480.72,28131.82,27340.52,,,,28390.98,33014.4,31900.74,,31855.89,58782.77,28350.97,,,24717.71,25917.03,25925.99,,25088.23,24422.17,24524.18,,,,30641.17,32552.43,29084.97,,32670.99,51272.23,29910.09,
2014-05-30,,30251.06,31694.34,31937.19,,31470.19,30337.12,31700.38,,,27361.13,28499.85,28337.5,,27424.46,28069.51,27277.32,,,,28355.17,32981.13,31865.06,,31817.09,58718.1,28315.71,,,24711.35,25918.37,25921.17,,25081.54,24412.75,24515.24,,,,30674.64,32590.61,29112.52,,32706.55,51322.79,29925.33,
2014-05-31,,30251.06,31694.34,31937.19,,31470.19,30337.12,31700.38,,,27361.13,28499.85,28337.5,,27424.46,28069.51,27277.32,,,,28355.17,32981.13,31865.06,,31817.09,58718.1,28315.71,,,24711.35,25918.37,25921.17,,25081.54,24412.75,24515.24,,,,30674.64,32590.61,29112.52,,32706.55,51322.79,29925.33,
2014-06-01,,30251.06,31694.34,31937.19,,31470.19,30337.12,31700.38,,,27361.13,28499.85,28337.5,,27424.46,28069.51,27277.32,,,,28355.17,32981.13,31865.06,,31817.09,58718.1,28315.71,,,24711.35,25918.37,25921.17,,25081.54,24412.75,24515.24,,,,30674.64,32590.61,29112.52,,32706.55,51322.79,29925.33,
2014-06-02,,30315.01,31757.65,32005.17,,31517.93,30402.23,31762.65,,,27399.97,28539.01,28382.31,,27449.4,28109.36,27316.62,,,,28400.39,33031.38,31920.6,,31850.45,58806.38,28360.12,,,24749.73,25962.68,25971.86,,25110.72,24455.33,24559.08,,,,30704.76,32629.48,29147.79,,32728.57,51375.22,29965.56,
2014-06-03,,30311.74,31755.6,32002.17,,31522.48,30400.25,31762.08,,,27397.68,28537.75,28383.0,,27447.05,28106.9,27316.17,,,,28406.23,33039.27,31931.36,,31852.28,58817.38,28363.22,,,24753.42,25973.27,25978.74,,25107.42,24455.57,24558.72,,,,30708.25,32631.37,29157.02,,32707.53,51373.55,29961.11,
2014-06-04,,30351.2,31798.9,32043.38,,31575.72,30446.24,31797.89,,,27440.24,28589.11,28419.66,,27491.4,28156.11,27354.47,,,,28448.48,33098.63,31967.02,,31885.31,58901.98,28407.01,,,24784.77,26029.88,25999.12,,25120.46,24479.51,24585.11,,,,30736.52,32676.09,29185.12,,32719.56,51429.95,29988.59,
